chacun rentra dans le devoir, & ignora preſque qu’il en fût ſorti. 	chacun rentra dans le devoir, et ignora presque qu'il en fût sorti.
Sans effort & ſans bruit, il ſavoit faire les grandes choſes. 	Sans effort et sans bruit, il savait faire les grandes choses.
La paix fut troublée par le Roi d’Hircanie. 	La paix fut troublée par le Roi d'Hircanie.
Il envoya des Ambaſſadeurs pour demander Iſménie en mariage;	Il envoya des Ambassadeurs pour demander Isménie en mariage;
&, ſur ſes refus, il entra dans la Bactriane. 	et, sur ses refus, il entra dans la Bactriane.
Cette entrée fut ſinguliere. 	Cette entrée fut singulière.
Tantôt il paroiſſoit armé de toutes pieces, & prêt à combattre ſes ennemis;	Tantôt il paraissait armé de toutes pièces, et prêt à combattre ses ennemis;
tantôt on le voyoit vêtu comme un amant que l’amour conduit auprès de ſa maîtreſſe. 	tantôt on le voyait vêtu comme un amant que l'amour conduit auprès de sa maîtresse.
Il menoit avec lui tout ce qui étoit propre à un appareil de nôces;	Il menait avec lui tout ce qui était propre à un appareil de noces;
des danſeurs, des joueurs d’inſtruments, des farceurs, des cuiſiniers, des eunuques, des femmes;	des danseurs, des joueurs d'instruments, des farceurs, des cuisiniers, des eunuques, des femmes;
& il menoit avec lui une formidable armée. 	et il menait avec lui une formidable armée.
Il écrivoit à la Reine les lettres du monde les plus tendres;	Il écrivait à la Reine les lettres du monde les plus tendres;
& d’un autre côté, il ravageoit tout le pays :	et d'un autre côté, il ravageait tout le pays:
un jour étoit employé à des feſtins, un autre à des expéditions militaires. 	un jour était employé à des festins, un autre à des expéditions militaires.
Jamais on n’a vu une ſi parfaite image de la guerre & de la paix, & jamais il n’y eut tant de diſſolution & tant de diſcipline. 	Jamais on n'a vu une si parfaite image de la guerre et de la paix, et jamais il n'y eut tant de dissolution et tant de discipline.
Un village fuyoit la cruauté du vainqueur;	Un village fuyait la cruauté du vainqueur;
un autre étoit dans la joie, les danſes & les feſtins;	un autre était dans la joie, les danses et les festins;
&, par un étrange caprice, il cherchoit deux choſes incompatibles, de ſe faire craindre, & de ſe faire aimer. 	et, par un étrange caprice, il cherchait deux choses incompatibles, de se faire craindre, et de se faire aimer.
Il ne fut ni craint ni aimé. 	Il ne fut ni craint ni aimé.
On oppoſa une armée à la ſienne;	On opposa une armée à la sienne;
& une ſeule bataille finit la guerre. 	et une seule bataille finit la guerre.
Un ſoldat nouvellement arrivé dans l’armée des Bactriens, fit des prodiges de valeur;	Un soldat nouvellement arrivé dans l'armée des Bactriens, fit des prodiges de valeur;
il perça juſqu’au lieu où combattoit vaillamment le Roi d’Hircanie, & le fit priſonnier. 	il perça jusqu'au lieu où combattait vaillamment le Roi d'Hircanie, et le fit prisonnier.
Il remit ce prince à un officier;	Il remit ce prince à un officier;
&, ſans dire ſon nom, il alloit rentrer dans la foule:	et, sans dire son nom, il allait rentrer dans la foule:
mais ſuivi par les acclamations, il fut mené comme en triomphe à la tente du général. 	mais suivi par les acclamations, il fut mené comme en triomphe à la tente du général.
Il parut devant lui avec une noble aſſurance;	Il parut devant lui avec une noble assurance;
il parla modeſtement de ſon action. 	il parla modestement de son action.
Le général lui offrit des récompenſes;	Le général lui offrit des récompenses;
il s’y montra inſenſible:	il s'y montra insensible:
il voulut le combler d’honneurs, il y parut accoutumé. 	il voulut le combler d'honneurs, il y parut accoutumé.
Aſpar jugea qu’un tel homme n’étoit pas d’une naiſſance ordinaire. 	Aspar jugea qu'un tel homme n'était pas d'une naissance ordinaire.
Il le fit venir à la Cour;	Il le fit venir à la Cour;
& quand il le vit, il ſe conſirma encore plus dans cette penſée. 	et quand il le vit, il se confirma encore plus dans cette pensée.
Sa préſence lui donna de l’admiration;	Sa présence lui donna de l'admiration;
la triſteſſe même qui paroiſſoit ſur ſon viſage ſa cour. 	la tristesse même qui paraissait sur son visage sa cour.
Elle paroiſſoit ſur ſon char au milieu d’un peuple immenſe. 	Elle paraissait sur son char au milieu d'un peuple immense.
Un voile qui couvroit ſon viſage laiſſoit voir une taille charmante;	Un voile qui couvrait son visage laissait voir une taille charmante;
ſes traits étoient cachés, & l’amour des peuples ſembloit les leur montrer. 	ses traits étaient cachés, et l'amour des peuples semblait les leur montrer.
Elle deſcendit de ſon char, & entra dans le temple. 	Elle descendit de son char, et entra dans le temple.
Les grands de Bactriane étoient autour d’elle. 	Les grands de Bactriane étaient autour d'elle.
Elle ſe proſterna, & adora les Dieux dans le ſilence;	Elle se prosterna, et adora les Dieux dans le silence;
puis elle leva ſon voile, ſe recueillit, & dit à haute voix :	puis elle leva son voile, se recueillit, et dit à haute voix:
Dieux immortels !	Dieux immortels!
la Reine de Bactriane vient vous rendre graces de la victoire que vous lui avez donnée. 	la Reine de Bactriane vient vous rendre grâces de la victoire que vous lui avez donnée.
Mettez le comble à vos faveurs, en ne permettant jamais qu’elle en abuſe. 	Mettez le comble à vos faveurs, en ne permettant jamais qu'elle en abuse.
Faites qu’elle n’ait ni paſſions, ni foibleſſes, ni caprices;	Faites qu'elle n'ait ni passions, ni faiblesses, ni caprices;
que ſes craintes ſoient de faire le mal, ſes eſpérances de faire le bien;	que ses craintes soient de faire le mal, ses espérances de faire le bien;
& puiſqu’elle ne peut être heureuſe..... (dit-elle d’une voix que les ſangots parurent arrêter,) faites du moins que ſon peuple le ſoit. 	et puisqu'elle ne peut être heureuse..... (dit-elle d'une voix que les sanglots parurent arrêter,) faites du moins que son peuple le soit.
Les prêtres finirent les cérémonies preſcrites pour le culte des Dieux;	Les prêtres finirent les cérémonies prescrites pour le culte des Dieux;
la Reine ſortit du temple, remonta ſur ſon char, & le peuple la ſuivit juſqu’au palais. 	la Reine sortit du temple, remonta sur son char, et le peuple la suivit jusqu'au palais.
Quelques moments après, Aſpar rentra chez lui;	Quelques moments après, Aspar rentra chez lui;
il cherchoit l’étranger, & il le trouva dans une affreuſe triſteſſe. 	il cherchait l'étranger, et il le trouva dans une affreuse tristesse.
Il s’aſſit auprès de lui, & ayant fait retirer tout le monde, il lui dit :	Il s'assit auprès de lui, et ayant fait retirer tout le monde, il lui dit:
Je vous conjure de vous ouvrir à moi. 	Je vous conjure de vous ouvrir à moi.
Croyez-vous qu'un cœur agité ne trouve point de douceur à confier ſes peines ?	Croyez-vous qu'un cœur agité ne trouve point de douceur à confier ses peines?
C’eſt comme ſi l’on ſe repoſoit dans un lieu plus tranquille. 	C'est comme si l'on se reposait dans un lieu plus tranquille.
Il faudroit, lui dit l’étranger, vous raconter tous les événements de ma vie. 	Il faudrait, lui dit l'étranger, vous raconter tous les événements de ma vie.
C’eſt ce que je vous demande, reprit Aſpar;	C'est ce que je vous demande, reprit Aspar;
vous parlerez à un homme ſenſible :	vous parlerez à un homme sensible:
ne me cachez rien;	ne me cachez rien;
tout eſt important devant l’amitié. 	tout est important devant l'amitié.
Ce n’étoit pas ſeulement la tendreſſe & un ſentiment de pitié qui donnoit cette curioſité à Aſpar. 	Ce n'était pas seulement la tendresse et un sentiment de pitié qui donnait cette curiosité à Aspar.
Il vouloit attacher cet homme extraordinaire à la cour de Bactriane;	Il voulait attacher cet homme extraordinaire à la cour de Bactriane;
il deſiroit de connoître à fond un homme qui étoit déja dans l’ordre de ſes deſſeins, & qu’il deſtinoit dans ſa penſée aux plus grandes choſes. 	il désirait de connaître à fond un homme qui était déjà dans l'ordre de ses desseins, et qu'il destinait dans sa pensée aux plus grandes choses.
L’étranger ſe recueillit un moment, & commença ainſi :	L'étranger se recueillit un moment, et commença ainsi:
L’amour a fait tout le bonheur & tout le malheur de ma vie. 	L'amour a fait tout le bonheur et tout le malheur de ma vie.
D’abord il l’avoit ſemée de peines & de plaiſirs;	D'abord il l'avait semée de peines et de plaisirs;
il n’y a laiſſé dans la ſuite que les pleurs, les plaintes & les regrets. 	il n'y a laissé dans la suite que les pleurs, les plaintes et les regrets.
Je ſuis né dans la Médie, & je puis compter d’illuſtres aïeux. 	Je suis né dans la Médie, et je puis compter d'illustres aïeux.
Mon pere remporta de grandes victoires à la tête des armées des Medes. 	Mon père remporta de grandes victoires à la tête des armées des Mèdes.
Je le perdis dans mon enfance, & ceux qui m’éleverent me firent regarder ſes vertus comme la plus belle partie de ſon héritage. 	Je le perdis dans mon enfance, et ceux qui m'élevèrent me firent regarder ses vertus comme la plus belle partie de son héritage.
A l'âge de quinze ans on m’établit. 	À l'âge de quinze ans on m'établit.
On ne me donna point ce nombre prodigieux de femmes dont on accable en Médie les gens de ma naiſſance. 	On ne me donna point ce nombre prodigieux de femmes dont on accable en Médie les gens de ma naissance.
On voulut ſuivre la nature, & m’apprendre que, ſi les beſoins des ſens étoient bornés, ceux du cœur l’étoient encore davantage. 	On voulut suivre la nature, et m'apprendre que, si les besoins des sens étaient bornés, ceux du cœur l'étaient encore davantage.
Ardaſire n’étoit pas plus diſtinguée de mes autres femmes par ſon rang que par mon amour. 	Ardasire n'était pas plus distinguée de mes autres femmes par son rang que par mon amour.
Elle avoit une fierté mêlée de quelque choſe de ſi tendre, ſes ſentiments étoient ſi nobles, ſi différents de ceux qu’une complaiſance éternelle met dans le cœur des femmes d’Aſie;	Elle avait une fierté mêlée de quelque chose de si tendre, ses sentiments étaient si nobles, si différents de ceux qu'une complaisance éternelle met dans le cœur des femmes d'Asie;
elle avoit d’ailleurs tant de beauté, que mes yeux ne virent qu’elle, & mon cœur ignora les autres. 	elle avait d'ailleurs tant de beauté, que mes yeux ne virent qu'elle, et mon cœur ignora les autres.
Sa phyſionomie étoit raviſſante, ſa taille, ſon air, ſes graces, le ſon de ſa voix, le charme de ſes diſcours, tout m’enchantoit. 	Sa physionomie était ravissante, sa taille, son air, ses grâces, le son de sa voix, le charme de ses discours, tout m'enchantait.
Je voulois toujours l’entendre;	Je voulais toujours l'entendre;
je ne me laſſois jamais de la voir. 	je ne me lassais jamais de la voir.
Il n’y avoit rien pour moi de ſi parfait dans la nature;	Il n'y avait rien pour moi de si parfait dans la nature;
mon imagination ne pouvoit me dire que ce que je trouvois en elle;	mon imagination ne pouvait me dire que ce que je trouvais en elle;
& quand je penſois au bonheur dont les humains peuvent être capables, je voyois toujours le mien. 	et quand je pensais au bonheur dont les humains peuvent être capables, je voyais toujours le mien.
Ma naiſſance, mes richeſſes, mon âge, & quelques avantages perſonnels déterminerent le Roi à me donner ſa fille. 	Ma naissance, mes richesses, mon âge, et quelques avantages personnels déterminèrent le Roi à me donner sa fille.
C’eſt une coutume inviolable des Medes, que ceux qui reçoivent un pareil honneur renvoient toutes leurs femmes. 	C'est une coutume inviolable des Mèdes, que ceux qui reçoivent un pareil honneur renvoient toutes leurs femmes.
Je ne vis dans cette grande alliance que la perte de ce que j’avois dans le monde de plus cher;	Je ne vis dans cette grande alliance que la perte de ce que j'avais dans le monde de plus cher;
mais il me fallut dévorer mes larmes, & montrer de la gaieté. 	mais il me fallut dévorer mes larmes, et montrer de la gaieté.
Pendant que toute la cour me félicitoit d’une faveur dont elle eſt toujours enivrée, Ardaſire ne demandoit point à me voir, & moi je craignois ſa préſence, & je la cherchois. 	Pendant que toute la cour me félicitait d'une faveur dont elle est toujours enivrée, Ardasire ne demandait point à me voir, et moi je craignais sa présence, et je la cherchais.
J’allai dans ſon appartement;	J'allai dans son appartement;
j’étois déſolé. 	j'étais désolé.
Ardaſire, lui dis-je, je vous perds.... 	Ardasire, lui dis-je, je vous perds....
Mais, ſans me faire ni careſſes ni reproches, ſans lever les yeux, ſans verſer de larmes, elle garda un profond ſilence;	Mais, sans me faire ni caresses ni reproches, sans lever les yeux, sans verser de larmes, elle garda un profond silence;
une pâleur mortelle paroiſſoit ſur ſon viſage, & j’y voyois une certaine indignation mêlée de déſeſpoir. 	une pâleur mortelle paraissait sur son visage, et j'y voyais une certaine indignation mêlée de désespoir.
Je voulus l'embraſſer;	Je voulus l'embrasser;
elle me parut glacée, & je ne lui ſentis de mouvement que pour échapper de mes bras. 	elle me parut glacée, et je ne lui sentis de mouvement que pour échapper de mes bras.
Ce ne fut point la crainte de mourir qui me fit accepter la princeſſe, &, ſi je n’avois tremblé pour Ardaſire, je me ſerois ſans doute expoſé à la plus affreuſe vengeance. 	Ce ne fut point la crainte de mourir qui me fit accepter la princesse, et, si je n'avais tremblé pour Ardasire, je me serais sans doute exposé à la plus affreuse vengeance.
Mais quand je me repréſentois que ſa mort ſeroit infailliblement ſuivie de mon refus, mon eſprit ſe confondoit, & je m’abandonnois à mon malheur. 	Mais quand je me représentais que sa mort serait infailliblement suivie de mon refus, mon esprit se confondait, et je m'abandonnais à mon malheur.
Je fus conduit dans le palais du Roi, & il ne me fut plus permis d’en ſortir. 	Je fus conduit dans le palais du Roi, et il ne me fut plus permis d'en sortir.
Je vis ce lieu fait pour l’abattement de tous, & les délices d’un ſeul;	Je vis ce lieu fait pour l'abattement de tous, et les délices d'un seul;
ce lieu où, malgré le ſilence, les ſoupirs de l’amour ſont à peine entendus;	ce lieu où, malgré le silence, les soupirs de l'amour sont à peine entendus;
ce lieu, où regne la triſteſſe & la magnificence, où tout ce qui eſt inanimé eſt riant, & tout ce qui a de la vie eſt ſombre, où tout ſe meut avec le maître, & tout s’engourdit avec lui. 	ce lieu, où règne la tristesse et la magnificence, où tout ce qui est inanimé est riant, et tout ce qui a de la vie est sombre, où tout se meut avec le maître, et tout s'engourdit avec lui.
Je fus préſenté le même jour à Ia princeſſe;	Je fus présenté le même jour à la princesse;
elle pouvoit m’accabler de ſes regards, & il ne me fut pas permis de lever les miens. 	elle pouvait m'accabler de ses regards, et il ne me fut pas permis de lever les miens.
Etrange effet de la grandeur !	Étrange effet de la grandeur!
Si ſes yeux pouvoient parler, les miens ne pouvoient répondre. 	Si ses yeux pouvaient parler, les miens ne pouvaient répondre.
Deux eunuques avoient un poignard à la main, prêts à expier dans mon ſang l’affront de la regarder. 	Deux eunuques avaient un poignard à la main, prêts à expier dans mon sang l'affront de la regarder.
Quel état pour un cœur comme le mien d’aller porter dans mon lit I’eſclavage de la cour, ſuſpendu entre les caprices & les dédains ſuperbes, de ne ſentir plus que le reſpect, & de perdre pour jamais ce qui peut faire la conſolation de la ſervitude même, la douceur d’aimer & d’être aimé !	Quel état pour un cœur comme le mien d'aller porter dans mon lit J'esclavage de la cour, suspendu entre les caprices et les dédains superbes, de ne sentir plus que le respect, et de perdre pour jamais ce qui peut faire la consolation de la servitude même, la douceur d'aimer et d'être aimé!
Mais quelle fut ma ſituation, lorſqu’un eunuque de la princeſſe vint me faire ſigner l’ordre de faire ſortir de mon palais toutes mes femmes. 	Mais quelle fut ma situation, lorsqu'un eunuque de la princesse vint me faire signer l'ordre de faire sortir de mon palais toutes mes femmes.
Signez, me dit-il, ſentez Ia douceur de ce commandement :	Signez, me dit-il, sentez Ia douceur de ce commandement:
je rendrai compte à la princeſſe de votre promptitude à obéir. 	je rendrai compte à la princesse de votre promptitude à obéir.
Mon viſage ſe couvrit de larmes;	Mon visage se couvrit de larmes;
j’avois commencé d’écrire, & je m’arrêtai. 	j'avais commencé d'écrire, et je m'arrêtai.
De grace, dis-je à l’eunuque, attendez;	De grâce, dis-je à l'eunuque, attendez;
je me meurs....... 	je me meurs.......
Seigneur, me dit-il, il y va de votre tête & de la mienne;	Seigneur, me dit-il, il y va de votre tête et de la mienne;
ſignez :	signez:
nous commençons à devenir coupables;	nous commençons à devenir coupables;
on compte les moments;	on compte les moments;
je devrois être de retour. 	je devrais être de retour.
Ma main tremblante ou rapide (car mon eſprit étoit perdu) traça les caracteres les plus funeſtes que je puſſe former. 	Ma main tremblante ou rapide (car mon esprit était perdu) traça les caractères les plus funestes que je pusse former.
Mes femmes furent enlevées la veille de mon mariage;	Mes femmes furent enlevées la veille de mon mariage;
mais Ardaſire, qui avoit gagné un de mes eunuques, mit une eſclave de ſa taille & de ſon air ſous ſes voiles & ſes habits, & ſe cacha dans un lieu ſecret. 	mais Ardasire, qui avait gagné un de mes eunuques, mit une esclave de sa taille et de son air sous ses voiles et ses habits, et se cacha dans un lieu secret.
Elle avoit fait entendre à l’eunuque qu’elle vouloit ſe retirer parmi les prêtreſſes des dieux. 	Elle avait fait entendre à l’eunuque qu'elle voulait se retirer parmi les prêtresses des dieux.
Ardaſire avoit l’ame trop haute pour qu’une loi, qui ſans aucun ſujet privoit de leur état des femmes légitimes, pût lui paroître faite pour elle. 	Ardasire avait l'âme trop haute pour qu'une loi, qui sans aucun sujet privait de leur état des femmes légitimes, pût lui paraître faite pour elle.
L'abus du pouvoir ne lui faiſoit point reſpecter le pouvoir. 	L'abus du pouvoir ne lui faisait point respecter le pouvoir.
Elle appelloit de cette tyrannie à la nature, & de ſon impuiſſance à ſon déſeſpoir. 	Elle appelait de cette tyrannie à la nature, et de son impuissance à son désespoir.
La cérémonie du mariage ſe fit dans le palais. 	La cérémonie du mariage se fit dans le palais.
Je menai la princeſſe dans ma maiſon. 	Je menai la princesse dans ma maison.
Là les concerts, les danſes, les feſtins, tout parut exprimer une joie que mon cœur étoit bien éloigné de ſentir. 	Là les concerts, les danses, les festins, tout parut exprimer une joie que mon cœur était bien éloigné de sentir.
La nuit étant venue, toute la cour nous quitta. 	La nuit étant venue, toute la cour nous quitta.
Les eunuques conduiſirent la princeſſe dans ſon appartement :	Les eunuques conduisirent la princesse dans son appartement:
hélas !	hélas!
c’étoit celui où j'avois fait tant de ſerments à Ardaſire. 	c'était celui où j'avais fait tant de serments à Ardasire.
Je me retirai dans le mien plein de rage & de déſeſpoir. 	Je me retirai dans le mien plein de rage et de désespoir.
Le moment fixé pour l’hymen arriva. 	Le moment fixé pour l'hymen arriva.
J’entrai dans ce corridor, preſque inconnu dans ma maiſon même, par où l'amour m'avoit conduit tant de fois. 	J'entrai dans ce corridor, presque inconnu dans ma maison même, par où l'amour m'avait conduit tant de fois.
Je marchois dans les ténebres, ſeul, triſte, penſif, quand tout-à-coup un flambeau fut découvert. 	Je marchais dans les ténèbres, seul, triste, pensif, quand tout-à-coup un flambeau fut découvert.
Ardaſire, un poignard à la main, parut devant moi. 	Ardasire, un poignard à la main, parut devant moi.
Arſace, dit-elle, allez dire à votre nouvelle épouſe que je meurs ici;	Arsace, dit-elle, allez dire à votre nouvelle épouse que je meurs ici;
dites-lui que j’ai diſputé votre cœur juſqu’au dernier ſoupir. 	dites-lui que j'ai disputé votre cœur jusqu'au dernier soupir.
Elle alloit ſe frapper;	Elle allait se frapper;
j’arrêtai ſa main. 	j'arrêtai sa main.
Ardaſire, m’écriai-je, quel affreux ſpectacle veux-tu me donner !	Ardasire, m'écriai-je, quel affreux spectacle veux-tu me donner!
.... & lui ouvrant mes bras :	.... et lui ouvrant mes bras:
commence par frapper celui qui a cédé le premier à une loi barbare. 	commence par frapper celui qui a cédé le premier à une loi barbare.
Je la vis pâlir, & le poignard lui tomba des mains. 	Je la vis pâlir, et le poignard lui tomba des mains.
Je l’embraſſai, & je ne ſais par quel charme, mon ame ſembla ſe calmer. 	Je l'embrassai, et je ne sais par quel charme, mon âme sembla se calmer.
Je tenois ce cher objet;	Je tenais ce cher objet;
je me livrai tout entier au plaiſir d'aimer. 	je me livrai tout entier au plaisir d'aimer.
Tout, juſqu’à I’idée de mon malheur, fuyoit de ma penſée. 	Tout, jusqu'à J'idée de mon malheur, fuyait de ma pensée.
Je croyois poſſéder Ardaſire, & il me ſembloit que je ne pouvois plus la perdre. 	Je croyais posséder Ardasire, et il me semblait que je ne pouvais plus la perdre.
Etrange effet de l’amour !	Etrange effet de l'amour!
Mon cœur s’échauffoit, & mon ame devenoit tranquille. 	Mon cœur s'échauffait, et mon âme devenait tranquille.
Les paroles d’Ardaſire me rappellerent à moi-même. 	Les paroles d'Ardasire me rappelèrent à moi-même.
Arſace, me dit-elle, quittons ces lieux infortunés;	Arsace, me dit-elle, quittons ces lieux infortunés;
fuyons. 	fuyons.
Que craignons-nous ?	Que craignons-nous?
nous ſavons aimer & mourir.... 	nous savons aimer et mourir....
Ardaſire, lui dis-je, je jure que vous ſerez toujours à moi;	Ardasire, lui dis-je, je jure que vous serez toujours à moi;
vous y ſerez comme ſi vous ne ſortiez jamais de ces bras :	vous y serez comme si vous ne sortiez jamais de ces bras:
je ne me ſéparerai jamais de vous. 	je ne me séparerai jamais de vous.
J’atteſte les dieux que vous ſeule ferez le bonheur de ma vie.... 	J'atteste les dieux que vous seule ferez le bonheur de ma vie....
Vous me propoſez un généreux deſſein :	Vous me proposez un généreux dessein:
l’amour me l’avoit inſpiré :	l'amour me l'avait inspiré:
il me l’inſpire encore par vous;	il me l'inspire encore par vous;
vous allez voir ſi je vous aime. 	vous allez voir si je vous aime.
Je la quittai, & plein d'impatience & d’amour, j’allai par-tout donner mes ordres. 	Je la quittai, et plein d'impatience et d'amour, j'allai par-tout donner mes ordres.
La porte de l’appartement de la princeſſe fut fermée. 	La porte de l'appartement de la princesse fut fermée.
Je pris tout ce que je pus emporter d’or & de pierreries. 	Je pris tout ce que je pus emporter d'or et de pierreries.
Je fis prendre à mes eſclaves divers chemins, & partis ſeul avec Ardaſire dans l'horreur de la nuit, eſpérant tout, craignant tout, perdant quelquefois mon audace naturelle, ſaiſi par toutes les paſſions, quelquefois par les remords mêmes, ne ſachant ſi je ſuivois mon devoir, ou l’amour, qui le fait oublier. 	Je fis prendre à mes esclaves divers chemins, et partis seul avec Ardasire dans l'horreur de la nuit, espérant tout, craignant tout, perdant quelquefois mon audace naturelle, saisi par toutes les passions, quelquefois par les remords mêmes, ne sachant si je suivais mon devoir, ou l'amour, qui le fait oublier.
Je ne vous dirai point les périls infinis que nous courûmes. 	Je ne vous dirai point les périls infinis que nous courûmes.
Ardaſire, malgré la foibleſſe de ſon ſexe, m’encourageoit;	Ardasire, malgré la faiblesse de son sexe, m'encourageait;
elle étoit mourante, & elle me ſuivoit toujours. 	elle était mourante, et elle me suivait toujours.
Je fuyois la préſence des hommes;	Je fuyais la présence des hommes;
car tous les hommes étoient devenus mes	car tous les hommes étaient devenus mes
