je l’ai encore arrosé hier, et il ne revient pas !…	je l’ai encore arrosé hier, et il ne revient pas !…
on dirait qu’il est brûlé, roussi…	on dirait qu’il est brûlé, roussi…
(Arrosant.) Tiens !	(Arrosant.) Tiens !
mon pauvre dahlia, v’là de quoi te rafraîchir…	mon pauvre dahlia, v’là de quoi te rafraîchir…
(Bruit de voiture.) Eh !	(Bruit de voiture.) Eh !
mais…	mais…
qu’est ce que j’entends là ?…	qu’est ce que j’entends là ?…
(Elle court regarder au bout de la terrasse.) Une voiture galonnée !…	(Elle court regarder au bout de la terrasse.) Une voiture galonnée !…
des mules galonnées !..	des mules galonnées !..
des domestiques galonnés !…	des domestiques galonnés !…
et un monsieur galonné !…	et un monsieur galonné !…
Si c’était notre maître ?	Si c’était notre maître ?
Scène II.	Scène II.
FIAMETTA, BRANCADOR, qui entre vivement,	FIAMETTA, BRANCADOR, qui entre vivement,
suivi de deux domestiques.[1]	suivi de deux domestiques.[1]
PREMIER DOMESTIQUE, courant après Brancador.	PREMIER DOMESTIQUE, courant après Brancador.
Monseigneur !…	Monseigneur !…
BRANCADOR, marchant toujours.	BRANCADOR, marchant toujours.
Ne me parlez pas…	Ne me parlez pas…
je suis agité…	je suis agité…
je suis préoccupé…	je suis préoccupé…
FIAMETTA, à part.	FIAMETTA, à part.
Monseigneur !…	Monseigneur !…
c’est M. le marquis !…	c’est M. le marquis !…
Et Pépito qui ronfle encore !	Et Pépito qui ronfle encore !
BRANCADOR, se retournant brusquement, aux domestiques.	BRANCADOR, se retournant brusquement, aux domestiques.
Qu’est-ce que vous faites là ?…	Qu’est-ce que vous faites là ?…
bélîtres !…	bélîtres !…
drôles !…	drôles !…
maroufles !…	maroufles !…
PREMIER DOMESTIQUE.	PREMIER DOMESTIQUE.
Monseigneur, nous attendons vos ordres.	Monseigneur, nous attendons vos ordres.
BRANCADOR.	BRANCADOR.
Je suis trop agité pour vous en donner…	Je suis trop agité pour vous en donner…
seulement, mon agitation me permet d’ajouter ceci : si tous les ordres que je ne vous donne pas ne sont pas exécutés dans une heure…	seulement, mon agitation me permet d’ajouter ceci : si tous les ordres que je ne vous donne pas ne sont pas exécutés dans une heure…
je retiendrai les minutes sur vos gages.	je retiendrai les minutes sur vos gages.
PREMIER DOMESTIQUE.	PREMIER DOMESTIQUE.
Mais, monseigneur, les clefs du château ?…	Mais, monseigneur, les clefs du château ?…
BRANCADOR.	BRANCADOR.
Demandez-les à Pépito…	Demandez-les à Pépito…
mon jardinier.	mon jardinier.
FIAMETTA, vivement.	FIAMETTA, vivement.
Les voici…	Les voici…
(Elle les donne. — Ils sortent.)	(Elle les donne. — Ils sortent.)
BRANCADOR, s’asseyant.	BRANCADOR, s’asseyant.
Enfin, me voici libre d’être préoccupé à mon aise…	Enfin, me voici libre d’être préoccupé à mon aise…
(Se relevant tout à coup.)	(Se relevant tout à coup.)
Est-ce que j’ai pensé à leur dire de mettre deux oreillers au lit d’apparat ?	Est-ce que j’ai pensé à leur dire de mettre deux oreillers au lit d’apparat ?
FIAMETTA, à part.	FIAMETTA, à part.
Il faut pourtant que je l’avertisse…	Il faut pourtant que je l’avertisse…
(Haut.)	(Haut.)
Monseigneur…	Monseigneur…
F., Br., les domestiques à droite, au deuxième plan.	F., Br., les domestiques à droite, au deuxième plan.
BRANCADOR, sans regarder.	BRANCADOR, sans regarder.
Qu’est-ce que c’est ?…	Qu’est-ce que c’est ?…
ne me parlez pas.	ne me parlez pas.
FIAMETTA.	FIAMETTA.
Monseigneur…	Monseigneur…
c’est que Pépito…	c’est que Pépito…
BRANCADOR, toujours sans regarder.	BRANCADOR, toujours sans regarder.
Ah ! c’est toi, Pépito…	Ah ! c’est toi, Pépito…
Bonjour, mon garçon, bonjour.	Bonjour, mon garçon, bonjour.
FIAMETTA, à part.	FIAMETTA, à part.
Il me prend pour Pépito !…	Il me prend pour Pépito !…
(Haut.) Mais…	(Haut.) Mais…
BRANCADOR.	BRANCADOR.
Je suis préoccupé…	Je suis préoccupé…
Arrose, mon garçon, arrose.	Arrose, mon garçon, arrose.
FIAMETTA.	FIAMETTA.
Mais, monseigneur, je ne suis pas Pépito…	Mais, monseigneur, je ne suis pas Pépito…
BRANCADOR.	BRANCADOR.
Au fait…	Au fait…
malgré ma préoccupation…	malgré ma préoccupation…
je me disais : mon petit jardinier qui est devenu une femme…	je me disais : mon petit jardinier qui est devenu une femme…
c’est improbable…	c’est improbable…
il aura beau avoir grandi, il ne peut pas être changé à ce point-là…	il aura beau avoir grandi, il ne peut pas être changé à ce point-là…
Mais qui es-tu donc ?	Mais qui es-tu donc ?
FIAMETTA.	FIAMETTA.
Je suis Fiametta, pour vous servir, monseigneur.	Je suis Fiametta, pour vous servir, monseigneur.
BRANCADOR.	BRANCADOR.
Et, depuis quand es-tu à mon service, Fiametta ?…	Et, depuis quand es-tu à mon service, Fiametta ?…
(À lui même.) J’aime ce nom…	(À lui même.) J’aime ce nom…
je le prononce agréablement…	je le prononce agréablement…
(Haut.) Réponds, Fiametta.	(Haut.) Réponds, Fiametta.
FIAMETTA.	FIAMETTA.
Depuis que j’ai épousé Pépito…	Depuis que j’ai épousé Pépito…
votre jardinier…	votre jardinier…
il y a de cela huit jours.	il y a de cela huit jours.
BRANCADOR.	BRANCADOR.
Tiens ! tiens ! Pépito est marié !…	Tiens ! tiens ! Pépito est marié !…
par quel hasard ?	par quel hasard ?
FIAMETTA.	FIAMETTA.
Dame ! monseigneur, vous lui aviez envoyé une somme pour acheter quelque chose qui lui ferait plaisir…	Dame ! monseigneur, vous lui aviez envoyé une somme pour acheter quelque chose qui lui ferait plaisir…
BRANCADOR.	BRANCADOR.
À l’occasion de mon hyménée…	À l’occasion de mon hyménée…
oui, Fiametta.	oui, Fiametta.
FIAMETTA.	FIAMETTA.
Eh bien !…	Eh bien !…
il s’est payé une femme…	il s’est payé une femme…
BRANCADOR.	BRANCADOR.
Il me semble qu’il était encore bien jeune…	Il me semble qu’il était encore bien jeune…
pour se permettre ce nœud.	pour se permettre ce nœud.
FIAMETTA, le regardant.	FIAMETTA, le regardant.
Oh ! on se marie à tout âge, monseigneur…	Oh ! on se marie à tout âge, monseigneur…
BRANCADOR.	BRANCADOR.
C’est juste…	C’est juste…
et il y a même avantage à se marier jeune, parce qu’on a la chance de recommencer plusieurs fois.	et il y a même avantage à se marier jeune, parce qu’on a la chance de recommencer plusieurs fois.
FIAMETTA.	FIAMETTA.
Par exemple !	Par exemple !
BRANCADOR, avec chaleur.	BRANCADOR, avec chaleur.
Et le mariage ! le mariage !…	Et le mariage ! le mariage !…
Où trouver ailleurs le calme, la béatitude ? où trouver ailleurs le voluptueux abrutissement, l’adorable crétinisme dans lequel il nous plonge ?	Où trouver ailleurs le calme, la béatitude ? où trouver ailleurs le voluptueux abrutissement, l’adorable crétinisme dans lequel il nous plonge ?
FIAMETTA.	FIAMETTA.
Pourquoi donc, alors, que vous avez l’air si agité…	Pourquoi donc, alors, que vous avez l’air si agité…
si préoccupé, comme vous dites…	si préoccupé, comme vous dites…
puisque vous êtes marié ?	puisque vous êtes marié ?
BRANCADOR, tirant sa montre.	BRANCADOR, tirant sa montre.
Il s’en faut de trente-cinq minutes…	Il s’en faut de trente-cinq minutes…
car c’est de ce laps que je précède ma femme…	car c’est de ce laps que je précède ma femme…
FIAMETTA.	FIAMETTA.
Elle arrive !…	Elle arrive !…
quel bonheur !…	quel bonheur !…
BRANCADOR.	BRANCADOR.
Oui, Fiametta…	Oui, Fiametta…
(À lui-même.) J’adore ce nom…	(À lui-même.) J’adore ce nom…
je le prononce délicieusement…	je le prononce délicieusement…
(Haut.) Oui, Fiametta…	(Haut.) Oui, Fiametta…
je me suis conjoint…	je me suis conjoint…
hier au soir…	hier au soir…
dans la chapelle de mon palais de Naples…	dans la chapelle de mon palais de Naples…
Après que j’ai été suffisamment béni, les témoins se sont retirés, et alors…	Après que j’ai été suffisamment béni, les témoins se sont retirés, et alors…
FIAMETTA, baissant les yeux.	FIAMETTA, baissant les yeux.
Assez, monseigneur, assez !	Assez, monseigneur, assez !
BRANCADOR.	BRANCADOR.
Je continue…	Je continue…
Les témoins, dis-je, se sont retirés, et alors nous sommes montés en voiture, chacun de notre côté…	Les témoins, dis-je, se sont retirés, et alors nous sommes montés en voiture, chacun de notre côté…
pour venir passer la lune de miel dans ma villa de Brancador…	pour venir passer la lune de miel dans ma villa de Brancador…
FIAMETTA.	FIAMETTA.
Ce qui fait que la seconde nuit…	Ce qui fait que la seconde nuit…
BRANCADOR.	BRANCADOR.
Sera la première…	Sera la première…
oui, Fiametta…	oui, Fiametta…
et c’est ce qui t’explique mes préoccupations.	et c’est ce qui t’explique mes préoccupations.
FIAMETTA.	FIAMETTA.
Mme la marquise…	Mme la marquise…
est jeune ?	est jeune ?
BRANCADOR.	BRANCADOR.
Nos âges sont parfaitement proportionnés…	Nos âges sont parfaitement proportionnés…
elle a seize ans.	elle a seize ans.
FIAMETTA.	FIAMETTA.
Seize ans !	Seize ans !
BRANCADOR.	BRANCADOR.
AIR : Amis, voici la riante semaine.	AIR : Amis, voici la riante semaine.
Âge charmant dont je suis idolâtre !	Âge charmant dont je suis idolâtre !
FIAMETTA.	FIAMETTA.
Eh quoi ! vraiment, rien que seize ans ?	Eh quoi ! vraiment, rien que seize ans ?
BRANCADOR.	BRANCADOR.
Après ?	Après ?
FIAMETTA.	FIAMETTA.
Et vous, monsieur ? 	Et vous, monsieur ? 
BRANCADOR.	BRANCADOR.
J’en ai quarante-quatre…	J’en ai quarante-quatre…
Ou, pour mieux dire, hier je les avais.	Ou, pour mieux dire, hier je les avais.
Mais en ménage, habitude touchante !	Mais en ménage, habitude touchante !
Le bien, le mal se partage en tout temps :	Le bien, le mal se partage en tout temps :
Quarante-quatre et seize font soixante,	Quarante-quatre et seize font soixante,
Nous partageons et je n’ai que trente ans.	Nous partageons et je n’ai que trente ans.
Regarde-moi, je n’ai plus que trente ans !	Regarde-moi, je n’ai plus que trente ans !
FIAMETTA, à part.	FIAMETTA, à part.
Pauvre femme !	Pauvre femme !
BRANCADOR.	BRANCADOR.
Quant à la beauté d’Honesta…	Quant à la beauté d’Honesta…
(elle s’appelle Honesta…	(elle s’appelle Honesta…
encore un nom que je prononce avec succès…	encore un nom que je prononce avec succès…
) Quant à, dis-je, sa beauté, je vais me servir, pour t’en tracer un léger crayon, d’une image toute neuve, qui n’a jamais servi…	) Quant à, dis-je, sa beauté, je vais me servir, pour t’en tracer un léger crayon, d’une image toute neuve, qui n’a jamais servi…
c’est un bouton de rose.	c’est un bouton de rose.
FIAMETTA.	FIAMETTA.
Je connais ça…	Je connais ça…
les boutons de rose.	les boutons de rose.
BRANCADOR.	BRANCADOR.
Pour son éducation, elle est parfaite…	Pour son éducation, elle est parfaite…
elle ne sait rien…	elle ne sait rien…
voilà ce que c’est que d’avoir été élevée dans le meilleur couvent de Naples…	voilà ce que c’est que d’avoir été élevée dans le meilleur couvent de Naples…
Mais l’heure avance, ma femme, ne peut tarder à arriver…	Mais l’heure avance, ma femme, ne peut tarder à arriver…
il faut que j’aille voir si tout est prêt…	il faut que j’aille voir si tout est prêt…
Ai-je dit de mettre deux oreillers au lit d’apparat ?…	Ai-je dit de mettre deux oreillers au lit d’apparat ?…
FIAMETTA.	FIAMETTA.
Je n’en sais rien, monseigneur…	Je n’en sais rien, monseigneur…
mais il faut que je réveille Pépito…	mais il faut que je réveille Pépito…
(Appelant.) Hé ! Pépito !	(Appelant.) Hé ! Pépito !
BRANCADOR, redescendant.	BRANCADOR, redescendant.
Ah !…	Ah !…
la circonstance vient de me suggérer une pensée…	la circonstance vient de me suggérer une pensée…
et une question indiscrète.	et une question indiscrète.
FIAMETTA.	FIAMETTA.
Laquelle ?	Laquelle ?
BRANCADOR.	BRANCADOR.
Tu aimes ton mari…	Tu aimes ton mari…
n’est-ce pas ?…	n’est-ce pas ?…
ça m’est parfaitement indifférent, mais je tiens à le savoir…	ça m’est parfaitement indifférent, mais je tiens à le savoir…
FIAMETTA.	FIAMETTA.
Mon petit Pépito ?…	Mon petit Pépito ?…
je crois bien !…	je crois bien !…
BRANCADOR.	BRANCADOR.
Ton petit Pépito, tu crois bien…	Ton petit Pépito, tu crois bien…
Mais l’aimes-tu exclusivement ?	Mais l’aimes-tu exclusivement ?
FIAMETTA.	FIAMETTA.
Pardine !	Pardine !
BRANCADOR.	BRANCADOR.
À la bonne heure !…	À la bonne heure !…
parce que, à cause de ma femme, tu conçois…	parce que, à cause de ma femme, tu conçois…
je veux des mœurs…	je veux des mœurs…
à la campagne, ça fait bien…	à la campagne, ça fait bien…
Allons, je vais voir si l’on a mis deux oreillers au lit d’apparat.	Allons, je vais voir si l’on a mis deux oreillers au lit d’apparat.
Air de M. Hervé. (Final de Roméo et Marielle.)	Air de M. Hervé. (Final de Roméo et Marielle.)
Ce soir, bonheur suprême !	Ce soir, bonheur suprême !
Je vais dorloter ce que j’aime !	Je vais dorloter ce que j’aime !
De ma lune de miel	De ma lune de miel
Mon baldaquin sera le ciel !	Mon baldaquin sera le ciel !
Mon cœur…	Mon cœur…
FIAMETTA.	FIAMETTA.
Mon cœur…	Mon cœur…
BRANCADOR.	BRANCADOR.
Ton cœur…	Ton cœur…
FIAMETTA.	FIAMETTA.
Son cœur…	Son cœur…
ENSEMBLE.	ENSEMBLE.
Palpite d’espérance !	Palpite d’espérance !
BRANCADOR.	BRANCADOR.
De mon…	De mon…
FIAMETTA.	FIAMETTA.
De son…	De son…
BRANCADOR.	BRANCADOR.
De ton bonheur	De ton bonheur
Ah ! que l’heure s’avance !	Ah ! que l’heure s’avance !
ENSEMBLE.	ENSEMBLE.
Doux moment qui s’avance !	Doux moment qui s’avance !
FIAMETTA, (Parlé.)	FIAMETTA, (Parlé.)
Ah çà ! monseigneur, vous aimez donc votre femme autant que j’aime mon mari ?	Ah çà ! monseigneur, vous aimez donc votre femme autant que j’aime mon mari ?
BRANCADOR, (De même.)	BRANCADOR, (De même.)
Oui, Fiametta…	Oui, Fiametta…
(À part.)	(À part.)
C’est étonnant comme j’articule ce nom !	C’est étonnant comme j’articule ce nom !
REPRISE DE L’ENSEMBLE.	REPRISE DE L’ENSEMBLE.
Ce soir, bonheur suprême, etc.	Ce soir, bonheur suprême, etc.
FIAMETTA.	FIAMETTA.
Pour moi, bonheur suprême !	Pour moi, bonheur suprême !
Je vais revoir celui que j’aime !	Je vais revoir celui que j’aime !
Douce lune de miel,	Douce lune de miel,
Ne quitte jamais notre ciel !	Ne quitte jamais notre ciel !
(Brancador entre au château et Fiametta au pavillon.)	(Brancador entre au château et Fiametta au pavillon.)
Scène III.	Scène III.
BELPHÉGOR.	BELPHÉGOR.
Il semble sortir de terre, au milieu de la touffe de dahlias ; il en écarte les branches, montre sa tête, et regarde à droite et à gauche.	Il semble sortir de terre, au milieu de la touffe de dahlias ; il en écarte les branches, montre sa tête, et regarde à droite et à gauche.
Brrr !…	Brrr !…
j’ai cru que j’allais geler dans cette touffe de dahlias…	j’ai cru que j’allais geler dans cette touffe de dahlias…
Où cette drôlesse a eu encore l’indiscrétion de m’arroser !…	Où cette drôlesse a eu encore l’indiscrétion de m’arroser !…
moi, habitué à une atmosphère de quatre cent soixante quinze degrés de chaleur !…	moi, habitué à une atmosphère de quatre cent soixante quinze degrés de chaleur !…
Brrr !…	Brrr !…
(Sortant de la touffe avec un éclat de rire satanique.)	(Sortant de la touffe avec un éclat de rire satanique.)
Enfin, c’est fait !…	Enfin, c’est fait !…
Moi, Belphégor, démon de bonne race…	Moi, Belphégor, démon de bonne race…
comptant vingt mille ans de noblesse, et pas un seul quartier légitime…	comptant vingt mille ans de noblesse, et pas un seul quartier légitime…
chevalier du trident…	chevalier du trident…
cornard de première classe…	cornard de première classe…
me voilà donc exilé sur terre, sous prétexte de mission scientifique !…	me voilà donc exilé sur terre, sous prétexte de mission scientifique !…
(Riant.)	(Riant.)
Comme si j’étais un diable savant !…	Comme si j’étais un diable savant !…
comme si j’avais appris autre chose à l’école communale des enfers, qu’à aimer le vin, le jeu et les diablesses !…	comme si j’avais appris autre chose à l’école communale des enfers, qu’à aimer le vin, le jeu et les diablesses !…
Hélas ! c’est ce qui m’a perdu…	Hélas ! c’est ce qui m’a perdu…
(Confidentiellement.)	(Confidentiellement.)
Au sortir du collège, mon père…	Au sortir du collège, mon père…
un démon bien respectable, traînant une queue blanchie au service de l’État…	un démon bien respectable, traînant une queue blanchie au service de l’État…
voulut me produire dans le monde, au bal de la cour…	voulut me produire dans le monde, au bal de la cour…
Dès mon début, une créature du sexe féminin frappa mes regards, mes cornes se dressèrent, et, n’y tenant plus, je lui sautai aux griffes, que je baisai avec tendresse…	Dès mon début, une créature du sexe féminin frappa mes regards, mes cornes se dressèrent, et, n’y tenant plus, je lui sautai aux griffes, que je baisai avec tendresse…
Fatale inspiration !…	Fatale inspiration !…
C’était la propre maîtresse de Satan !…	C’était la propre maîtresse de Satan !…
une danseuse de l’Académie infernale de musique !…	une danseuse de l’Académie infernale de musique !…
Jugez du coup de théâtre !…	Jugez du coup de théâtre !…
Satan jette feu et flammes par les narines…	Satan jette feu et flammes par les narines…
mon père se précipite à ses pieds fourchus…	mon père se précipite à ses pieds fourchus…
(Riant.)	(Riant.)
Ça l’attendrit…	Ça l’attendrit…
Car, ce pauvre Satan, il se fait vieux…	Car, ce pauvre Satan, il se fait vieux…
Il tourne à la ganache…	Il tourne à la ganache…
Bref, le lendemain je reçois un pli, et mon étonnement est au comble, en voyant que je suis chargé d’une mission par l’Académie des sciences morales et politiques de mon endroit…	Bref, le lendemain je reçois un pli, et mon étonnement est au comble, en voyant que je suis chargé d’une mission par l’Académie des sciences morales et politiques de mon endroit…
(Rire. — Il s’assied à droite sur la table, un pied posé sur la chaise.)	(Rire. — Il s’assied à droite sur la table, un pied posé sur la chaise.)
La section des économistes…	La section des économistes…
(S’interrompant.)	(S’interrompant.)
Car il y a beaucoup d’économistes en enfer…	Car il y a beaucoup d’économistes en enfer…
c’est par là qu’ils finissent tous, j’en préviens ceux qui sont encore de ce monde…	c’est par là qu’ils finissent tous, j’en préviens ceux qui sont encore de ce monde…
Donc, la section des économistes veut résoudre cette question, fort controversée parmi nous, à savoir : si, dans l’état de mariage, ce sont les femmes qui font damner les maris, ou les maris qui font damner les femmes…	Donc, la section des économistes veut résoudre cette question, fort controversée parmi nous, à savoir : si, dans l’état de mariage, ce sont les femmes qui font damner les maris, ou les maris qui font damner les femmes…
Chargé d’une enquête à ce sujet, je partis avec le chagrin dans l’âme, et des fonds votés par l’Assemblée législative de chez nous, pour ces sortes de plaisanteries…	Chargé d’une enquête à ce sujet, je partis avec le chagrin dans l’âme, et des fonds votés par l’Assemblée législative de chez nous, pour ces sortes de plaisanteries…
Du reste, il me semble que je suis bien tombé. (Regardant successivement la villa et le pavillon.)	Du reste, il me semble que je suis bien tombé. (Regardant successivement la villa et le pavillon.)
Voici deux ménages, tout frais, tout neufs, sur lesquels il me sera facile de…	Voici deux ménages, tout frais, tout neufs, sur lesquels il me sera facile de…
.. (Se levant.)	.. (Se levant.)
Eh non ! morbleu ! voilà justement le mal…	Eh non ! morbleu ! voilà justement le mal…
La lune de miel, c’est la période d’hypocrisie…	La lune de miel, c’est la période d’hypocrisie…
On s’adore, on se dorlote, on est doux, soumis, complaisant…	On s’adore, on se dorlote, on est doux, soumis, complaisant…
on mange tout le sucre du ménage et on économise le vinaigre pour plus tard…	on mange tout le sucre du ménage et on économise le vinaigre pour plus tard…
(Vivement.)	(Vivement.)
Eh mais !…	Eh mais !…
j’y pense !…	j’y pense !…
à quoi sert d’être diable, si ce n’est pour user de ses privilèges ?…	à quoi sert d’être diable, si ce n’est pour user de ses privilèges ?…
S’ils avaient, comme on dit, le diable au corps ?…	S’ils avaient, comme on dit, le diable au corps ?…
Oui, c’est cela !…	Oui, c’est cela !…
Je puis, en m’introduisant dans leurs corps, forcer la vérité à me céder la place et à sortir…	Je puis, en m’introduisant dans leurs corps, forcer la vérité à me céder la place et à sortir…
elle, qui ne peut jamais se trouver avec moi…	elle, qui ne peut jamais se trouver avec moi…
Bravo, Belphégor !…	Bravo, Belphégor !…
idée satanique !…	idée satanique !…
