A tes adorables merites,	À tes adorables mérites,
Tu ferois dedans ſes limites	Tu ferais dedans ses limites
Leuer & coucher le ſoleil?	Lever et coucher le soleil?
Le ſoin qui reſte à nos penſees,	Le soin qui reflète à nos pensées,
O bel Aſtre, c'eſt que touſiours	Ô bel Astre, c'est que toujours
Nos feliciteZ commencees	Nos félicités commencées
Puiſſent, continuer leur cours:	Puissent, continuer leur cours:
Tout nous rit, & noſtre nauire	Tout nous rit, et notre navire
A la bonace qu’il deſire:	A la bonace qu’il désire:
Mais ſi quelque iniure du ſort	Mais si quelque injure du sort
Prouoquoit l’ire de Neptune,	Pourquoi l'ire de Neptune,
Quel exceZ d’heureuſe fortune	Quel excès d’heureuse fortune
Nous garantiroit de la mort?	Nous garantirait de la mort?
AſſeZ de funeſtes batailles,	Assez de funestes batailles,
Et de carnages inhumains	Et de carnages inhumains
Ont fait en nos propres entrailles	Ont fait en nos propres entrailles
Rougir nos deloyales mains:	Rougir nos déloyales mains:
Donne ordre que ſous ton genie	Donne ordre que sous ton génie
Se termine ceſte manie,	Se termine cette manie,
Et que las de perpetuer	Et que las de perpétuer
Vne ſi longue malueuillance,	Une si longue malveillance,
Nous employons noſtre vaillance	Nous employons notre vaillance
Ailleurs qu'à nous entretuer.	Ailleurs qu'à nous entretuer.
La diſcorde aux crins de couleuures,	La discorde aux crins de couleuvres,
Peste fatale aux potentats,	Peste fatale aux potentats,
Ne finit ſes tragiques euures	Ne finit ses tragiques œuvres
Qu'en la fin meſme des eſtats:	Qu'en la fin même des eſtats:
D'elle naſquit la freneſie	D'elle naquit la frénésie
De la Grece contre l’Aſie:	De la Grèce contre l’Asie:
Et d’elle prindrent, le flambeau	Et d’elle prindrent, le flambeau
Dont ils deſolerent leur terre,	Dont ils désolèrent leur terre,
Les deux freres de qui la guerre	Les deux frères de qui la guerre
Ne ceſſa point dans le tombeau.	Ne cessa point dans le tombeau.
C’eſt en la paix que toutes choſes	C’est en la paix que toutes choses
Succedent ſelon nos deſirs:	Succèdent selon nos désirs:
Cõme au printẽs naiſſent les roſes,	Comme au printemps naissent les roses,
En la paix naiſſent les plaiſirs:	En la paix naissent les plaisirs:
Elle met les pompes aux villes,	Elle met les pompes aux villes,
Donne aux champs les moiſſons fertiles :	Donne aux champs les moissons fertiles:
Et de la majeſté des lois	Et de la majesté des lois
Appuyant les pouuoirs ſupremes,	Appuyant les pouvoirs suprêmes,
Fait demeurer les diademes	Fait demeurer les diadèmes
Fermes ſur la teſte des Rois.	Fermes sur la tête des Rois.
Ce ſera deſſous ceſte ægide	Ce sera dessous cette égide
Qu'inuincible de tous coſteZ	Qu'invincible de tous côtés
Tu verras les peuples ſans bride	Tu verras les peuples sans bride
Obeyr à tes volonteZ:	Obéir à tes volontés:
Et ſurmontant leur eſperance,	Et surmontant leur espérance,
Remettras en telle aſſeurance	Remettras en telle assurance
Leur ſalut qui fut deploré,	Leur ſalut qui fut déploré,
Que viure au ſiecle de Marie,	Que vivre au siècle de Marie,
Sans menſonge & ſans flaterie,	Sans mensonge et sans flatterie,
Sera viure au ſiecle doré.	Sera vivre au siècle doré.
Les Muſes, les neuf belles fées	Les Muses, les neuf belles fées
Dont les bois ſuiuent les chanſons,	Dont les bois suivent les chansons,
Rempliront de nouueaux Orfées	Rempliront de nouveaux Orfées
La trouppe de leurs nourriſſons:	La troupe de leurs nourrissons:
Tous leurs veux ſerõt de te plaire:	Tous leurs vœux seront de te plaire:
Et ſi ta faueur tutelaire	Et si ta faveur tutélaire
Fait ſigne de les auouer,	Fait signe de les avouer,
Iamais ne partit de leurs veilles	Jamais ne partit de leurs veilles
Rien qui ſe copare aux merueilles	Rien qui se compare aux merveilles
Qu'elles feront pour te louer.	Qu'elles feront pour te louer.
En ceſte hautaine entrepriſe,	En cette hautaine entreprise,
Commune à tous les beaux eſprits,	Commune à tous les beaux esprits,
Plus ardent qu'vn atlete à Piſe,	Plus ardent qu'un athlète à Pise,
Ie me feray quitter le pris.	Je me ferai quitter le prix.
Et quand i’auray peint tõ image,	Et quand j’aurai peint ton image,
Quiconque verra mon ouurage,	Quiconque verra mon courage,
Auoüra que Fontainebleau	Avouera que Fontainebleau
Le Louure, ny les Tuileries	Le Louvre, ni les Tuileries
En leurs ſuperbes galeries	En leurs superbes galeries
N’ont point vn ſi riche tableau.	N’ont point un si riche tableau.
Apollon à portes ouuertes	Apollon à portes ouvertes
Laiſſe indifferemment, cueillir	Laisse indifféremment, cueillir
Les belles feuilles touſiours vertes	Les belles feuilles toujours vertes
Qui gardent les noms de vieillir:	Qui gardent les noms de vieillir:
Mais l’art d’en faire les courõnes	Mais l’art d’en faire les couronnes
N'’eſt pas ſceu de toutes perſonnes:	N'est pas celui de toutes personnes:
Et trois ou quatre ſeulement,	Et trois ou quatre seulement,
Au nombre deſquels on me range,	Au nombre desquels on me range,
Peuuent donner vne louange	Peuvent donner une louange
Qui demeure eternellement.	Qui demeure éternellement.
